association_id,date,outcome,acted_on
2208312854a,2013-06-03T00:00:00.00Z,0,False
220969016a,2013-06-03T00:00:00.00Z,0,True
2210293722a,2013-06-03T00:00:00.00Z,0,True
2211183827a,2013-06-03T00:00:00.00Z,0,False
2212915447a,2013-06-03T00:00:00.00Z,0,False
2213807936a,2013-06-03T00:00:00.00Z,0,False
2214623885a,2013-06-03T00:00:00.00Z,0,True
2215398360a,2013-06-03T00:00:00.00Z,0,False
2216863985a,2013-06-03T00:00:00.00Z,0,False
2217339007a,2013-06-03T00:00:00.00Z,0,False
2218680677a,2013-06-03T00:00:00.00Z,0,True
221929859a,2013-06-03T00:00:00.00Z,0,True
2220121629a,2013-06-03T00:00:00.00Z,0,False
2221610844a,2013-06-03T00:00:00.00Z,0,False
2222705959a,2013-06-03T00:00:00.00Z,0,True
2223366057a,2013-06-03T00:00:00.00Z,0,True
2224502170a,2013-06-03T00:00:00.00Z,0,False
2225656553a,2013-06-03T00:00:00.00Z,0,False
2226681624a,2013-06-03T00:00:00.00Z,0,True
2227428895a,2013-06-03T00:00:00.00Z,0,True
2228714689a,2013-06-03T00:00:00.00Z,0,True
222964369a,2013-06-03T00:00:00.00Z,0,True
2230858182a,2013-06-03T00:00:00.00Z,0,False
2231549794a,2013-06-03T00:00:00.00Z,0,False
223227121a,2013-06-03T00:00:00.00Z,0,True
2233502446a,2013-06-03T00:00:00.00Z,0,True
2234263831a,2013-06-03T00:00:00.00Z,0,True
2235144186a,2013-06-03T00:00:00.00Z,0,False
2236562499a,2013-06-03T00:00:00.00Z,0,False
2237535269a,2013-06-03T00:00:00.00Z,0,True
2238858713a,2013-06-03T00:00:00.00Z,0,False
2239209602a,2013-06-03T00:00:00.00Z,0,False
2240555117a,2013-06-06T00:00:00.00Z,0,False
2241657534a,2013-06-06T00:00:00.00Z,0,False
2242735518a,2013-06-06T00:00:00.00Z,0,False
2243485310a,2013-06-06T00:00:00.00Z,0,True
2244933400a,2013-06-06T00:00:00.00Z,0,False
2245280319a,2013-06-06T00:00:00.00Z,0,True
2246892049a,2013-06-06T00:00:00.00Z,0,False
2247853552a,2013-06-06T00:00:00.00Z,0,False
2248765808a,2013-06-06T00:00:00.00Z,0,True
2249156196a,2013-06-06T00:00:00.00Z,0,False
2250968014a,2013-06-06T00:00:00.00Z,0,True
2251553753a,2013-06-06T00:00:00.00Z,0,False
2252234315a,2013-06-06T00:00:00.00Z,0,False
225395807a,2013-06-06T00:00:00.00Z,0,False
2254618561a,2013-06-06T00:00:00.00Z,0,True
2255257448a,2013-06-06T00:00:00.00Z,0,True
2256625152a,2013-06-06T00:00:00.00Z,0,True
225748756a,2013-06-06T00:00:00.00Z,0,False
2258912211a,2013-06-06T00:00:00.00Z,0,False
2259615476a,2013-06-06T00:00:00.00Z,0,False
226027699a,2013-06-06T00:00:00.00Z,0,True
2261161137a,2013-06-06T00:00:00.00Z,0,True
2262990756a,2013-06-06T00:00:00.00Z,0,True
2263551410a,2013-06-06T00:00:00.00Z,0,False
2264136073a,2013-06-06T00:00:00.00Z,0,True
2265566471a,2013-06-06T00:00:00.00Z,0,False
2266330386a,2013-06-06T00:00:00.00Z,0,False
2267609188a,2013-06-06T00:00:00.00Z,0,False
2268284379a,2013-06-06T00:00:00.00Z,0,True
2269167106a,2013-06-06T00:00:00.00Z,0,True
2270554165a,2013-06-06T00:00:00.00Z,0,False
2271368001a,2013-06-06T00:00:00.00Z,0,False
2272121102a,2013-06-14T00:00:00.00Z,0,False
2273827738a,2013-06-14T00:00:00.00Z,0,True
2274343787a,2013-06-14T00:00:00.00Z,0,False
2275146265a,2013-06-14T00:00:00.00Z,0,False
2276866006a,2013-06-14T00:00:00.00Z,0,False
2277719908a,2013-06-14T00:00:00.00Z,0,False
2278707749a,2013-06-14T00:00:00.00Z,0,False
2279712069a,2013-06-14T00:00:00.00Z,0,False
2280342004a,2013-06-14T00:00:00.00Z,0,False
2281439568a,2013-06-14T00:00:00.00Z,0,True
2282780485a,2013-06-14T00:00:00.00Z,0,True
2283972363a,2013-06-14T00:00:00.00Z,0,False
2284683428a,2013-06-14T00:00:00.00Z,0,False
2285936672a,2013-06-14T00:00:00.00Z,0,False
228635332a,2013-06-14T00:00:00.00Z,0,False
2287561018a,2013-06-14T00:00:00.00Z,0,True
2288211535a,2013-06-14T00:00:00.00Z,0,True
228967196a,2013-06-14T00:00:00.00Z,0,True
2290161639a,2013-06-14T00:00:00.00Z,0,True
2291825388a,2013-06-14T00:00:00.00Z,0,False
2292320619a,2013-06-14T00:00:00.00Z,0,False
2293803308a,2013-06-14T00:00:00.00Z,0,False
2294812217a,2013-06-14T00:00:00.00Z,0,True
2295291566a,2013-06-14T00:00:00.00Z,0,True
2296298116a,2013-06-14T00:00:00.00Z,0,False
2297302112a,2013-06-14T00:00:00.00Z,0,True
2298396913a,2013-06-14T00:00:00.00Z,0,True
2299388546a,2013-06-14T00:00:00.00Z,0,True
2300358456a,2013-06-14T00:00:00.00Z,0,True
2301512101a,2013-06-14T00:00:00.00Z,0,False
2302931105a,2013-06-14T00:00:00.00Z,0,False
2303408549a,2013-06-14T00:00:00.00Z,0,True
2304142108a,2013-06-18T00:00:00.00Z,0,True
2305438992a,2013-06-18T00:00:00.00Z,0,False
2306518366a,2013-06-18T00:00:00.00Z,0,False
2307652118a,2013-06-18T00:00:00.00Z,0,False
2308302780a,2013-06-18T00:00:00.00Z,0,False
2309786041a,2013-06-18T00:00:00.00Z,0,False
2310793596a,2013-06-18T00:00:00.00Z,0,False
2311447224a,2013-06-18T00:00:00.00Z,0,False
2312364078a,2013-06-18T00:00:00.00Z,0,True
2313455168a,2013-06-18T00:00:00.00Z,0,False
231468306a,2013-06-18T00:00:00.00Z,0,False
2315281285a,2013-06-18T00:00:00.00Z,0,True
2316829418a,2013-06-18T00:00:00.00Z,0,False
231718262a,2013-06-18T00:00:00.00Z,0,False
2318321603a,2013-06-18T00:00:00.00Z,0,False
2319551169a,2013-06-18T00:00:00.00Z,0,False
2320997694a,2013-06-18T00:00:00.00Z,0,True
232137035a,2013-06-18T00:00:00.00Z,0,False
2322836465a,2013-06-18T00:00:00.00Z,0,False
2323515320a,2013-06-18T00:00:00.00Z,0,False
2324363260a,2013-06-18T00:00:00.00Z,0,True
2325473712a,2013-06-18T00:00:00.00Z,0,True
2326633828a,2013-06-18T00:00:00.00Z,0,True
2327950980a,2013-06-18T00:00:00.00Z,0,True
2328184720a,2013-06-18T00:00:00.00Z,0,True
2329588750a,2013-06-18T00:00:00.00Z,0,False
2330119944a,2013-06-18T00:00:00.00Z,0,True
2331238497a,2013-06-18T00:00:00.00Z,0,False
2332987836a,2013-06-18T00:00:00.00Z,0,False
2333624482a,2013-06-18T00:00:00.00Z,0,False
2334206047a,2013-06-18T00:00:00.00Z,0,True
2335277477a,2013-06-18T00:00:00.00Z,0,True
233614485a,2013-06-19T00:00:00.00Z,0,False
2337833285a,2013-06-19T00:00:00.00Z,0,True
2338808370a,2013-06-19T00:00:00.00Z,0,True
2339527081a,2013-06-19T00:00:00.00Z,0,False
2340636279a,2013-06-19T00:00:00.00Z,0,False
2341556453a,2013-06-19T00:00:00.00Z,0,False
2342887569a,2013-06-19T00:00:00.00Z,0,False
2343977581a,2013-06-19T00:00:00.00Z,0,True
2344201531a,2013-06-19T00:00:00.00Z,0,True
234512146a,2013-06-19T00:00:00.00Z,0,False
234620893a,2013-06-19T00:00:00.00Z,0,True
2347739548a,2013-06-19T00:00:00.00Z,0,False
2348273906a,2013-06-19T00:00:00.00Z,0,True
2349186767a,2013-06-19T00:00:00.00Z,0,False
2350400224a,2013-06-19T00:00:00.00Z,0,False
235156685a,2013-06-19T00:00:00.00Z,0,False
2352818986a,2013-06-19T00:00:00.00Z,0,False
235357950a,2013-06-19T00:00:00.00Z,0,True
2354417465a,2013-06-19T00:00:00.00Z,0,False
2355925678a,2013-06-19T00:00:00.00Z,0,False
2356825607a,2013-06-19T00:00:00.00Z,0,True
235760380a,2013-06-19T00:00:00.00Z,0,False
2358813762a,2013-06-19T00:00:00.00Z,0,False
2359762602a,2013-06-19T00:00:00.00Z,0,False
2360644758a,2013-06-19T00:00:00.00Z,0,False
2361422103a,2013-06-19T00:00:00.00Z,0,True
2362593343a,2013-06-19T00:00:00.00Z,0,True
2363474851a,2013-06-19T00:00:00.00Z,0,False
2364589058a,2013-06-19T00:00:00.00Z,0,False
2365883312a,2013-06-19T00:00:00.00Z,0,True
2366385591a,2013-06-19T00:00:00.00Z,0,True
2367863173a,2013-06-19T00:00:00.00Z,0,False
2368537633a,2013-06-24T00:00:00.00Z,1,False
2369480017a,2013-06-24T00:00:00.00Z,1,True
2370469955a,2013-06-24T00:00:00.00Z,1,True
2371833561a,2013-06-24T00:00:00.00Z,1,True
2372799746a,2013-06-24T00:00:00.00Z,1,True
2373383601a,2013-06-24T00:00:00.00Z,1,True
2374283207a,2013-06-24T00:00:00.00Z,1,False
2375347908a,2013-06-24T00:00:00.00Z,1,False
2376673132a,2013-06-24T00:00:00.00Z,1,False
2377538687a,2013-06-24T00:00:00.00Z,1,True
2378875125a,2013-06-24T00:00:00.00Z,1,True
2379502481a,2013-06-24T00:00:00.00Z,1,True
2380353709a,2013-06-24T00:00:00.00Z,1,True
2381313131a,2013-06-24T00:00:00.00Z,1,False
2382772651a,2013-06-24T00:00:00.00Z,1,False
2383631575a,2013-06-24T00:00:00.00Z,1,True
2384228732a,2013-06-24T00:00:00.00Z,1,False
2385520162a,2013-06-24T00:00:00.00Z,1,False
2386654979a,2013-06-24T00:00:00.00Z,1,False
2387625417a,2013-06-24T00:00:00.00Z,1,False
238897677a,2013-06-24T00:00:00.00Z,1,True
238953028a,2013-06-24T00:00:00.00Z,1,False
2390981982a,2013-06-24T00:00:00.00Z,1,True
2391367960a,2013-06-24T00:00:00.00Z,1,False
2392407503a,2013-06-24T00:00:00.00Z,1,False
2393860703a,2013-06-24T00:00:00.00Z,1,False
2394534642a,2013-06-24T00:00:00.00Z,1,True
2395984932a,2013-06-24T00:00:00.00Z,1,False
2396288269a,2013-06-24T00:00:00.00Z,1,True
2397844874a,2013-06-24T00:00:00.00Z,1,False
2398589747a,2013-06-24T00:00:00.00Z,1,False
239992378a,2013-06-24T00:00:00.00Z,1,False
2400444499a,2013-06-25T00:00:00.00Z,0,True
2401337154a,2013-06-25T00:00:00.00Z,0,False
2402706714a,2013-06-25T00:00:00.00Z,0,False
2403454485a,2013-06-25T00:00:00.00Z,0,False
2404352067a,2013-06-25T00:00:00.00Z,0,False
2405926346a,2013-06-25T00:00:00.00Z,0,True
2406123119a,2013-06-25T00:00:00.00Z,0,False
2407477044a,2013-06-25T00:00:00.00Z,0,True
2408872256a,2013-06-25T00:00:00.00Z,0,False
2409492078a,2013-06-25T00:00:00.00Z,0,False
2410807143a,2013-06-25T00:00:00.00Z,0,False
241187940a,2013-06-25T00:00:00.00Z,0,True
2412533887a,2013-06-25T00:00:00.00Z,0,False
2413882012a,2013-06-25T00:00:00.00Z,0,True
2414634777a,2013-06-25T00:00:00.00Z,0,False
2415266446a,2013-06-25T00:00:00.00Z,0,True
2416611953a,2013-06-25T00:00:00.00Z,0,False
2417678152a,2013-06-25T00:00:00.00Z,0,False
241895444a,2013-06-25T00:00:00.00Z,0,True
241946926a,2013-06-25T00:00:00.00Z,0,True
2420756554a,2013-06-25T00:00:00.00Z,0,True
242121945a,2013-06-25T00:00:00.00Z,0,False
2422922399a,2013-06-25T00:00:00.00Z,0,False
2423261908a,2013-06-25T00:00:00.00Z,0,False
2424643292a,2013-06-25T00:00:00.00Z,0,True
2425888624a,2013-06-25T00:00:00.00Z,0,True
2426579955a,2013-06-25T00:00:00.00Z,0,True
2427837568a,2013-06-25T00:00:00.00Z,0,False
2428516479a,2013-06-25T00:00:00.00Z,0,False
2429806450a,2013-06-25T00:00:00.00Z,0,False
2430723741a,2013-06-25T00:00:00.00Z,0,True
243172135a,2013-06-25T00:00:00.00Z,0,False
2432462003a,2013-06-28T00:00:00.00Z,1,True
2433310740a,2013-06-28T00:00:00.00Z,1,True
2434939349a,2013-06-28T00:00:00.00Z,1,False
2435950349a,2013-06-28T00:00:00.00Z,1,False
2436842040a,2013-06-28T00:00:00.00Z,1,False
2437773369a,2013-06-28T00:00:00.00Z,1,False
2438383211a,2013-06-28T00:00:00.00Z,1,True
2439930421a,2013-06-28T00:00:00.00Z,1,True
244069351a,2013-06-28T00:00:00.00Z,1,True
2441131955a,2013-06-28T00:00:00.00Z,1,False
2442443623a,2013-06-28T00:00:00.00Z,1,True
244367679a,2013-06-28T00:00:00.00Z,1,True
2444851361a,2013-06-28T00:00:00.00Z,1,False
2445462396a,2013-06-28T00:00:00.00Z,1,True
2446935072a,2013-06-28T00:00:00.00Z,1,False
2447410204a,2013-06-28T00:00:00.00Z,1,True
2448633682a,2013-06-28T00:00:00.00Z,1,True
2449943593a,2013-06-28T00:00:00.00Z,1,False
2450405836a,2013-06-28T00:00:00.00Z,1,False
245180517a,2013-06-28T00:00:00.00Z,1,True
2452321782a,2013-06-28T00:00:00.00Z,1,False
2453431372a,2013-06-28T00:00:00.00Z,1,False
2454161810a,2013-06-28T00:00:00.00Z,1,False
2455872293a,2013-06-28T00:00:00.00Z,1,False
245676614a,2013-06-28T00:00:00.00Z,1,False
2457754622a,2013-06-28T00:00:00.00Z,1,True
2458766976a,2013-06-28T00:00:00.00Z,1,False
2459449772a,2013-06-28T00:00:00.00Z,1,False
2460482517a,2013-06-28T00:00:00.00Z,1,True
2461119376a,2013-06-28T00:00:00.00Z,1,False
2462589853a,2013-06-28T00:00:00.00Z,1,True
2463161977a,2013-06-28T00:00:00.00Z,1,True
2464458051a,2013-07-02T00:00:00.00Z,0,False
2465943458a,2013-07-02T00:00:00.00Z,0,True
2466206817a,2013-07-02T00:00:00.00Z,0,True
246738592a,2013-07-02T00:00:00.00Z,0,True
2468442736a,2013-07-02T00:00:00.00Z,0,True
2469301970a,2013-07-02T00:00:00.00Z,0,False
2470674574a,2013-07-02T00:00:00.00Z,0,True
2471151775a,2013-07-02T00:00:00.00Z,0,True
2472334486a,2013-07-02T00:00:00.00Z,0,False
247379279a,2013-07-02T00:00:00.00Z,0,True
2474173993a,2013-07-02T00:00:00.00Z,0,False
2475303683a,2013-07-02T00:00:00.00Z,0,True
2476618463a,2013-07-02T00:00:00.00Z,0,True
2477797441a,2013-07-02T00:00:00.00Z,0,True
2478371213a,2013-07-02T00:00:00.00Z,0,False
2479670217a,2013-07-02T00:00:00.00Z,0,True
2480776952a,2013-07-02T00:00:00.00Z,0,False
2481634206a,2013-07-02T00:00:00.00Z,0,True
2482556193a,2013-07-02T00:00:00.00Z,0,False
2483946200a,2013-07-02T00:00:00.00Z,0,False
2484830171a,2013-07-02T00:00:00.00Z,0,False
2485355823a,2013-07-02T00:00:00.00Z,0,True
2486269428a,2013-07-02T00:00:00.00Z,0,True
2487564537a,2013-07-02T00:00:00.00Z,0,True
2488508504a,2013-07-02T00:00:00.00Z,0,False
2489744154a,2013-07-02T00:00:00.00Z,0,False
2490148856a,2013-07-02T00:00:00.00Z,0,False
249171670a,2013-07-02T00:00:00.00Z,0,True
2492659253a,2013-07-02T00:00:00.00Z,0,False
2493893300a,2013-07-02T00:00:00.00Z,0,True
249452434a,2013-07-02T00:00:00.00Z,0,False
2495453835a,2013-07-02T00:00:00.00Z,0,False
249624369a,2013-07-03T00:00:00.00Z,0,True
2497103078a,2013-07-03T00:00:00.00Z,0,True
2498341334a,2013-07-03T00:00:00.00Z,0,True
2499496903a,2013-07-03T00:00:00.00Z,0,True
2500408064a,2013-07-03T00:00:00.00Z,0,True
2501902453a,2013-07-03T00:00:00.00Z,0,False
2502438285a,2013-07-03T00:00:00.00Z,0,False
2503420545a,2013-07-03T00:00:00.00Z,0,False
2504888015a,2013-07-03T00:00:00.00Z,0,True
2505176732a,2013-07-03T00:00:00.00Z,0,False
2506499738a,2013-07-03T00:00:00.00Z,0,False
2507131522a,2013-07-03T00:00:00.00Z,0,False
2508261253a,2013-07-03T00:00:00.00Z,0,False
250948113a,2013-07-03T00:00:00.00Z,0,True
25102859a,2013-07-03T00:00:00.00Z,0,False
2511414761a,2013-07-03T00:00:00.00Z,0,True
2512736104a,2013-07-03T00:00:00.00Z,0,False
2513830470a,2013-07-03T00:00:00.00Z,0,False
2514494344a,2013-07-03T00:00:00.00Z,0,True
2515130632a,2013-07-03T00:00:00.00Z,0,True
2516305784a,2013-07-03T00:00:00.00Z,0,False
2517191334a,2013-07-03T00:00:00.00Z,0,True
2518786702a,2013-07-03T00:00:00.00Z,0,False
2519329061a,2013-07-03T00:00:00.00Z,0,True
2520936761a,2013-07-03T00:00:00.00Z,0,True
2521708740a,2013-07-03T00:00:00.00Z,0,True
2522879434a,2013-07-03T00:00:00.00Z,0,False
2523684124a,2013-07-03T00:00:00.00Z,0,False
2524188712a,2013-07-03T00:00:00.00Z,0,True
2525233425a,2013-07-03T00:00:00.00Z,0,True
2526345092a,2013-07-03T00:00:00.00Z,0,True
2527331541a,2013-07-03T00:00:00.00Z,0,True
2528879735a,2013-07-08T00:00:00.00Z,1,True
2529374524a,2013-07-08T00:00:00.00Z,1,False
2530575188a,2013-07-08T00:00:00.00Z,1,True
2531560729a,2013-07-08T00:00:00.00Z,1,False
2532456801a,2013-07-08T00:00:00.00Z,1,True
2533446449a,2013-07-08T00:00:00.00Z,1,True
2534231661a,2013-07-08T00:00:00.00Z,1,True
2535903945a,2013-07-08T00:00:00.00Z,1,True
2536830098a,2013-07-08T00:00:00.00Z,1,False
253752875a,2013-07-08T00:00:00.00Z,1,False
2538999420a,2013-07-08T00:00:00.00Z,1,False
2539620730a,2013-07-08T00:00:00.00Z,1,True
2540979313a,2013-07-08T00:00:00.00Z,1,False
2541745854a,2013-07-08T00:00:00.00Z,1,True
2542528205a,2013-07-08T00:00:00.00Z,1,True
254326233a,2013-07-08T00:00:00.00Z,1,True
2544774883a,2013-07-08T00:00:00.00Z,1,False
2545941631a,2013-07-08T00:00:00.00Z,1,True
2546651649a,2013-07-08T00:00:00.00Z,1,False
2547386323a,2013-07-08T00:00:00.00Z,1,False
2548312971a,2013-07-08T00:00:00.00Z,1,True
25491415a,2013-07-08T00:00:00.00Z,1,True
2550273014a,2013-07-08T00:00:00.00Z,1,True
2551808154a,2013-07-08T00:00:00.00Z,1,False
2552770136a,2013-07-08T00:00:00.00Z,1,True
2553210099a,2013-07-08T00:00:00.00Z,1,True
2554618213a,2013-07-08T00:00:00.00Z,1,True
2555624087a,2013-07-08T00:00:00.00Z,1,False
2556620598a,2013-07-08T00:00:00.00Z,1,False
2557156318a,2013-07-08T00:00:00.00Z,1,False
2558350506a,2013-07-08T00:00:00.00Z,1,True
2559728375a,2013-07-08T00:00:00.00Z,1,False
2560471412a,2013-07-09T00:00:00.00Z,0,True
2561744153a,2013-07-09T00:00:00.00Z,0,True
2562618164a,2013-07-09T00:00:00.00Z,0,True
2563139437a,2013-07-09T00:00:00.00Z,0,True
2564272262a,2013-07-09T00:00:00.00Z,0,True
2565946381a,2013-07-09T00:00:00.00Z,0,False
2566697328a,2013-07-09T00:00:00.00Z,0,True
2567624150a,2013-07-09T00:00:00.00Z,0,False
256829076a,2013-07-09T00:00:00.00Z,0,True
256952990a,2013-07-09T00:00:00.00Z,0,False
2570356215a,2013-07-09T00:00:00.00Z,0,True
2571575204a,2013-07-09T00:00:00.00Z,0,False
2572288399a,2013-07-09T00:00:00.00Z,0,False
257372218a,2013-07-09T00:00:00.00Z,0,True
2574301388a,2013-07-09T00:00:00.00Z,0,False
2575426320a,2013-07-09T00:00:00.00Z,0,False
2576264961a,2013-07-09T00:00:00.00Z,0,True
2577309030a,2013-07-09T00:00:00.00Z,0,False
2578475770a,2013-07-09T00:00:00.00Z,0,False
2579919520a,2013-07-09T00:00:00.00Z,0,True
2580242003a,2013-07-09T00:00:00.00Z,0,False
2581822715a,2013-07-09T00:00:00.00Z,0,False
2582781013a,2013-07-09T00:00:00.00Z,0,False
2583617199a,2013-07-09T00:00:00.00Z,0,True
2584551292a,2013-07-09T00:00:00.00Z,0,True
2585691742a,2013-07-09T00:00:00.00Z,0,False
2586214695a,2013-07-09T00:00:00.00Z,0,False
2587443901a,2013-07-09T00:00:00.00Z,0,False
2588998965a,2013-07-09T00:00:00.00Z,0,False
2589262225a,2013-07-09T00:00:00.00Z,0,True
2590528278a,2013-07-09T00:00:00.00Z,0,True
2591728581a,2013-07-09T00:00:00.00Z,0,False
2592746126a,2013-07-10T00:00:00.00Z,0,False
2593547429a,2013-07-10T00:00:00.00Z,0,False
2594634493a,2013-07-10T00:00:00.00Z,0,False
2595893305a,2013-07-10T00:00:00.00Z,0,False
2596590096a,2013-07-10T00:00:00.00Z,0,False
2597863579a,2013-07-10T00:00:00.00Z,0,True
2598560292a,2013-07-10T00:00:00.00Z,0,False
2599103680a,2013-07-10T00:00:00.00Z,0,True
2600435292a,2013-07-10T00:00:00.00Z,0,False
2601249668a,2013-07-10T00:00:00.00Z,0,False
2602870698a,2013-07-10T00:00:00.00Z,0,True
2603488921a,2013-07-10T00:00:00.00Z,0,False
2604684964a,2013-07-10T00:00:00.00Z,0,True
2605911843a,2013-07-10T00:00:00.00Z,0,True
2606568086a,2013-07-10T00:00:00.00Z,0,False
2607595808a,2013-07-10T00:00:00.00Z,0,False
2608805611a,2013-07-10T00:00:00.00Z,0,True
2609209234a,2013-07-10T00:00:00.00Z,0,False
2610398359a,2013-07-10T00:00:00.00Z,0,True
2611910173a,2013-07-10T00:00:00.00Z,0,False
2612190675a,2013-07-10T00:00:00.00Z,0,False
2613699017a,2013-07-10T00:00:00.00Z,0,True
2614341251a,2013-07-10T00:00:00.00Z,0,True
2615758953a,2013-07-10T00:00:00.00Z,0,True
2616202089a,2013-07-10T00:00:00.00Z,0,True
2617850743a,2013-07-10T00:00:00.00Z,0,False
2618978663a,2013-07-10T00:00:00.00Z,0,False
2619646675a,2013-07-10T00:00:00.00Z,0,False
2620519424a,2013-07-10T00:00:00.00Z,0,True
2621787718a,2013-07-10T00:00:00.00Z,0,False
2622198341a,2013-07-10T00:00:00.00Z,0,False
2623218310a,2013-07-10T00:00:00.00Z,0,False
2624823460a,2013-07-13T00:00:00.00Z,1,False
2625236235a,2013-07-13T00:00:00.00Z,1,False
2626972633a,2013-07-13T00:00:00.00Z,1,False
2627289248a,2013-07-13T00:00:00.00Z,1,True
2628512296a,2013-07-13T00:00:00.00Z,1,False
2629420814a,2013-07-13T00:00:00.00Z,1,False
2630289267a,2013-07-13T00:00:00.00Z,1,False
2631974174a,2013-07-13T00:00:00.00Z,1,True
2632164001a,2013-07-13T00:00:00.00Z,1,True
26339410a,2013-07-13T00:00:00.00Z,1,True
2634261577a,2013-07-13T00:00:00.00Z,1,True
2635194020a,2013-07-13T00:00:00.00Z,1,True
2636195425a,2013-07-13T00:00:00.00Z,1,False
2637762420a,2013-07-13T00:00:00.00Z,1,True
2638899712a,2013-07-13T00:00:00.00Z,1,True
2639173600a,2013-07-13T00:00:00.00Z,1,False
2640906580a,2013-07-13T00:00:00.00Z,1,True
2641369578a,2013-07-13T00:00:00.00Z,1,False
2642962689a,2013-07-13T00:00:00.00Z,1,False
2643252298a,2013-07-13T00:00:00.00Z,1,False
264428042a,2013-07-13T00:00:00.00Z,1,False
2645300795a,2013-07-13T00:00:00.00Z,1,True
2646553000a,2013-07-13T00:00:00.00Z,1,True
2647726816a,2013-07-13T00:00:00.00Z,1,True
2648725285a,2013-07-13T00:00:00.00Z,1,False
2649144896a,2013-07-13T00:00:00.00Z,1,False
2650775669a,2013-07-13T00:00:00.00Z,1,True
2651295938a,2013-07-13T00:00:00.00Z,1,False
2652138410a,2013-07-13T00:00:00.00Z,1,False
2653177838a,2013-07-13T00:00:00.00Z,1,True
265472513a,2013-07-13T00:00:00.00Z,1,True
2655657091a,2013-07-13T00:00:00.00Z,1,False
2656456679a,2013-07-14T00:00:00.00Z,1,False
265712756a,2013-07-14T00:00:00.00Z,1,True
265817405a,2013-07-14T00:00:00.00Z,1,False
2659216661a,2013-07-14T00:00:00.00Z,1,True
2660399193a,2013-07-14T00:00:00.00Z,1,False
2661796691a,2013-07-14T00:00:00.00Z,1,True
2662119089a,2013-07-14T00:00:00.00Z,1,True
2663303876a,2013-07-14T00:00:00.00Z,1,True
2664921614a,2013-07-14T00:00:00.00Z,1,True
2665171073a,2013-07-14T00:00:00.00Z,1,False
2666515274a,2013-07-14T00:00:00.00Z,1,False
2667975051a,2013-07-14T00:00:00.00Z,1,True
2668155081a,2013-07-14T00:00:00.00Z,1,True
2669371639a,2013-07-14T00:00:00.00Z,1,False
2670738918a,2013-07-14T00:00:00.00Z,1,False
2671662485a,2013-07-14T00:00:00.00Z,1,False
2672855728a,2013-07-14T00:00:00.00Z,1,True
2673298204a,2013-07-14T00:00:00.00Z,1,False
2674407476a,2013-07-14T00:00:00.00Z,1,True
2675387904a,2013-07-14T00:00:00.00Z,1,False
2676480614a,2013-07-14T00:00:00.00Z,1,False
2677857724a,2013-07-14T00:00:00.00Z,1,False
2678663996a,2013-07-14T00:00:00.00Z,1,True
2679102234a,2013-07-14T00:00:00.00Z,1,False
2680847193a,2013-07-14T00:00:00.00Z,1,True
2681728267a,2013-07-14T00:00:00.00Z,1,False
2682269159a,2013-07-14T00:00:00.00Z,1,True
2683366414a,2013-07-14T00:00:00.00Z,1,True
2684507149a,2013-07-14T00:00:00.00Z,1,True
2685438338a,2013-07-14T00:00:00.00Z,1,False
2686669607a,2013-07-14T00:00:00.00Z,1,False
2687951882a,2013-07-14T00:00:00.00Z,1,True
2688745872a,2013-07-16T00:00:00.00Z,0,True
2689313933a,2013-07-16T00:00:00.00Z,0,True
2690873016a,2013-07-16T00:00:00.00Z,0,False
2691386268a,2013-07-16T00:00:00.00Z,0,True
2692851695a,2013-07-16T00:00:00.00Z,0,False
2693406852a,2013-07-16T00:00:00.00Z,0,True
2694479648a,2013-07-16T00:00:00.00Z,0,True
2695824041a,2013-07-16T00:00:00.00Z,0,True
2696832669a,2013-07-16T00:00:00.00Z,0,False
269763118a,2013-07-16T00:00:00.00Z,0,True
2698799104a,2013-07-16T00:00:00.00Z,0,True
2699642650a,2013-07-16T00:00:00.00Z,0,False
2700818061a,2013-07-16T00:00:00.00Z,0,False
2701351907a,2013-07-16T00:00:00.00Z,0,False
2702262280a,2013-07-16T00:00:00.00Z,0,True
2703460326a,2013-07-16T00:00:00.00Z,0,True
2704299869a,2013-07-16T00:00:00.00Z,0,True
2705302461a,2013-07-16T00:00:00.00Z,0,True
2706720321a,2013-07-16T00:00:00.00Z,0,False
2707468783a,2013-07-16T00:00:00.00Z,0,True
2708694594a,2013-07-16T00:00:00.00Z,0,False
2709578455a,2013-07-16T00:00:00.00Z,0,True
271052024a,2013-07-16T00:00:00.00Z,0,True
2711525563a,2013-07-16T00:00:00.00Z,0,True
2712177755a,2013-07-16T00:00:00.00Z,0,False
2713462061a,2013-07-16T00:00:00.00Z,0,False
2714179870a,2013-07-16T00:00:00.00Z,0,True
2715971960a,2013-07-16T00:00:00.00Z,0,False
271623011a,2013-07-16T00:00:00.00Z,0,True
2717583762a,2013-07-16T00:00:00.00Z,0,False
2718538440a,2013-07-16T00:00:00.00Z,0,False
2719283718a,2013-07-16T00:00:00.00Z,0,False
2720232750a,2013-07-17T00:00:00.00Z,0,True
2721499092a,2013-07-17T00:00:00.00Z,0,True
272276492a,2013-07-17T00:00:00.00Z,0,False
2723610818a,2013-07-17T00:00:00.00Z,0,True
2724167151a,2013-07-17T00:00:00.00Z,0,True
2725766175a,2013-07-17T00:00:00.00Z,0,False
2726841107a,2013-07-17T00:00:00.00Z,0,False
